Chromosome,Source,Start,End,Strand,gene_id,gene_name,gene_type,hgnc_id
chr17,HAVANA,5499426,5501006,-,ENSG00000286190.2,ENSG00000286190,protein_coding,
chr17,HAVANA,6393692,6435199,-,ENSG00000129221.16,AIPL1,protein_coding,HGNC:359
chr17,HAVANA,6451262,6556555,-,ENSG00000091622.16,PITPNM3,protein_coding,HGNC:21043
chr17,HAVANA,6578146,6640711,-,ENSG00000198920.11,KIAA0753,protein_coding,HGNC:29110
chr17,HAVANA,6578146,6640711,-,ENSG00000282936.3,ENSG00000282936,protein_coding,
chr17,HAVANA,6643310,6651634,-,ENSG00000108590.11,MED31,protein_coding,HGNC:24260
chr17,HAVANA,6684718,6713377,-,ENSG00000141485.17,SLC13A5,protein_coding,HGNC:23089
chr17,HAVANA,6789132,6831761,-,ENSG00000167858.13,TEKT1,protein_coding,HGNC:15534
chr17,HAVANA,7041620,7044092,-,ENSG00000174326.15,SLC16A11,protein_coding,HGNC:23093
chr17,HAVANA,7074536,7080307,-,ENSG00000132514.14,CLEC10A,protein_coding,HGNC:16916
chr17,HAVANA,7101321,7115700,-,ENSG00000161944.17,ASGR2,protein_coding,HGNC:743
chr17,HAVANA,7173430,7179564,-,ENSG00000141505.12,ASGR1,protein_coding,HGNC:742
chr17,HAVANA,7187186,7219836,-,ENSG00000132535.23,DLG4,protein_coding,HGNC:2903
chr17,HAVANA,7225341,7234517,-,ENSG00000004975.12,DVL2,protein_coding,HGNC:3086
chr17,HAVANA,7235028,7239722,-,ENSG00000040633.13,PHF23,protein_coding,HGNC:28428
chr17,HAVANA,7240007,7242449,-,ENSG00000170296.10,GABARAP,protein_coding,HGNC:4067
chr17,HAVANA,7240426,7244635,-,ENSG00000262526.2,ENSG00000262526,protein_coding,
chr17,HAVANA,7243590,7252491,-,ENSG00000175826.12,CTDNEP1,protein_coding,HGNC:19085
chr17,HAVANA,7246828,7262089,-,ENSG00000262302.1,ENSG00000262302,protein_coding,
chr17,HAVANA,7259902,7263983,-,ENSG00000181885.18,CLDN7,protein_coding,HGNC:2049
chr17,HAVANA,7288262,7294639,-,ENSG00000006047.13,YBX2,protein_coding,HGNC:17948
chr17,HAVANA,7311323,7315564,-,ENSG00000132522.16,GPS2,protein_coding,HGNC:4550
chr17,HAVANA,7312660,7319174,-,ENSG00000261915.6,ENSG00000261915,protein_coding,
chr17,HAVANA,7315627,7329393,-,ENSG00000215041.10,NEURL4,protein_coding,HGNC:34410
chr17,HAVANA,7389726,7394842,-,ENSG00000187838.17,PLSCR3,protein_coding,HGNC:16495
chr17,HAVANA,7389733,7404097,-,ENSG00000262481.5,TMEM256-PLSCR3,protein_coding,HGNC:49186
chr17,HAVANA,7402974,7404097,-,ENSG00000205544.4,TMEM256,protein_coding,HGNC:28618
chr17,HAVANA,7459365,7484263,-,ENSG00000174282.12,ZBTB4,protein_coding,HGNC:23847
chr17,HAVANA,7588177,7590094,-,ENSG00000129194.8,SOX15,protein_coding,HGNC:11196
chr17,HAVANA,7591229,7614897,-,ENSG00000129245.13,FXR2,protein_coding,HGNC:4024
chr17,HAVANA,7626233,7627876,-,ENSG00000141504.12,SAT2,protein_coding,HGNC:23160
chr17,HAVANA,7661778,7687546,-,ENSG00000141510.19,TP53,protein_coding,HGNC:11998
chr17,HAVANA,7856684,7885238,-,ENSG00000183011.14,NAA38,protein_coding,HGNC:28212
chr17,HAVANA,7913338,7916289,-,ENSG00000179859.10,RNF227,protein_coding,HGNC:27571
chr17,HAVANA,7921858,7929856,-,ENSG00000170049.10,KCNAB3,protein_coding,HGNC:6230
chr17,HAVANA,7925930,7930622,-,ENSG00000262730.1,ENSG00000262730,protein_coding,
chr17,HAVANA,7930344,7932123,-,ENSG00000170043.12,TRAPPC1,protein_coding,HGNC:19894
chr17,HAVANA,8072635,8087716,-,ENSG00000179477.11,ALOX12B,protein_coding,HGNC:430
chr17,HAVANA,8095899,8119047,-,ENSG00000179148.11,ALOXE3,protein_coding,HGNC:13743
chr17,HAVANA,8120591,8124106,-,ENSG00000179111.9,HES7,protein_coding,HGNC:15977
chr17,HAVANA,8140471,8156506,-,ENSG00000179094.16,PER1,protein_coding,HGNC:8845
chr17,HAVANA,8150815,8162975,-,ENSG00000263620.1,ENSG00000263620,protein_coding,
chr17,HAVANA,8159148,8163546,-,ENSG00000220205.10,VAMP2,protein_coding,HGNC:12643
chr17,HAVANA,8172456,8176399,-,ENSG00000179029.15,TMEM107,protein_coding,HGNC:28128
chr17,HAVANA,8188344,8190180,-,ENSG00000196544.8,BORCS6,protein_coding,HGNC:25939
chr17,HAVANA,8204732,8210600,-,ENSG00000178999.13,AURKB,protein_coding,HGNC:11390
chr17,HAVANA,8224814,8248058,-,ENSG00000178971.17,CTC1,protein_coding,HGNC:26169
chr17,HAVANA,8287762,8295400,-,ENSG00000125434.11,SLC25A35,protein_coding,HGNC:31921
chr17,HAVANA,8356901,8376704,-,ENSG00000184619.8,KRBA2,protein_coding,HGNC:26989
chr17,HAVANA,8368637,8383187,-,ENSG00000263809.1,ENSG00000263809,protein_coding,
chr17,HAVANA,8377515,8383213,-,ENSG00000161970.15,RPL26,protein_coding,HGNC:10327
chr17,HAVANA,8390701,8397827,-,ENSG00000189051.6,RNF222,protein_coding,HGNC:34517
chr17,HAVANA,8474206,8631376,-,ENSG00000133026.14,MYH10,protein_coding,HGNC:7568
chr17,HAVANA,8729934,8745219,-,ENSG00000161973.11,CCDC42,protein_coding,HGNC:26528
chr17,HAVANA,8747523,8758559,-,ENSG00000183318.12,SPDYE4,protein_coding,HGNC:35463
chr17,HAVANA,8797109,8799365,-,ENSG00000185156.6,MFSD6L,protein_coding,HGNC:26656
chr17,HAVANA,8802721,8867677,-,ENSG00000276231.5,PIK3R6,protein_coding,HGNC:27101
chr17,HAVANA,8878910,8965712,-,ENSG00000141506.15,PIK3R5,protein_coding,HGNC:30035
chr17,HAVANA,9250470,9576591,-,ENSG00000170310.15,STX8,protein_coding,HGNC:11443
chr17,HAVANA,9771433,9791592,-,ENSG00000184544.12,DHRS7C,protein_coding,HGNC:32423
chr17,HAVANA,9800607,9822079,-,ENSG00000214978.8,GSG1L2,protein_coding,HGNC:51826
chr17,HAVANA,9896319,9905271,-,ENSG00000109047.8,RCVRN,protein_coding,HGNC:9937
chr17,HAVANA,9910605,10198606,-,ENSG00000007237.19,GAS7,protein_coding,HGNC:4169
chr17,HAVANA,10300864,10373130,-,ENSG00000006788.14,MYH13,protein_coding,HGNC:7571
chr17,HAVANA,10390321,10421950,-,ENSG00000133020.4,MYH8,protein_coding,HGNC:7578
chr17,HAVANA,10443289,10469559,-,ENSG00000264424.1,MYH4,protein_coding,HGNC:7574
chr17,HAVANA,10492306,10518542,-,ENSG00000109061.10,MYH1,protein_coding,HGNC:7567
chr17,HAVANA,10521147,10549700,-,ENSG00000125414.19,MYH2,protein_coding,HGNC:7572
chr17,HAVANA,10628525,10657309,-,ENSG00000109063.15,MYH3,protein_coding,HGNC:7573
chr17,HAVANA,10672473,10698375,-,ENSG00000133028.12,SCO1,protein_coding,HGNC:10603
chr17,HAVANA,10699014,10730023,-,ENSG00000187824.9,TMEM220,protein_coding,HGNC:33757
chr17,HAVANA,10794907,10804099,-,ENSG00000263429.4,TMEM238L,protein_coding,HGNC:44356
chr17,HAVANA,10822469,10838087,-,ENSG00000233670.7,PIRT,protein_coding,HGNC:37239
chr17,HAVANA,11977438,11997475,-,ENSG00000154957.14,ZNF18,protein_coding,HGNC:12969
chr17,HAVANA,12991611,13018065,-,ENSG00000006744.19,ELAC2,protein_coding,HGNC:14198
chr17,HAVANA,13494031,13601929,-,ENSG00000153976.3,HS3ST3A1,protein_coding,HGNC:5196
chr17,HAVANA,14235672,14236862,-,ENSG00000223510.7,CDRT15,protein_coding,HGNC:14395
chr17,HAVANA,15229772,15272292,-,ENSG00000109099.16,PMP22,protein_coding,HGNC:9118
chr17,HAVANA,15303810,15341632,-,ENSG00000125409.13,TEKT3,protein_coding,HGNC:14293
chr17,HAVANA,15436014,15475728,-,ENSG00000239704.12,CDRT4,protein_coding,HGNC:14383
chr17,HAVANA,15436020,15563561,-,ENSG00000259024.7,TVP23C-CDRT4,protein_coding,HGNC:42961
chr17,HAVANA,15502263,15563595,-,ENSG00000175106.17,TVP23C,protein_coding,HGNC:30453
chr17,HAVANA,15565482,15619704,-,ENSG00000241322.11,FBXW10B,protein_coding,HGNC:14379
chr17,HAVANA,15571490,15651653,-,ENSG00000251537.4,ENSG00000251537,protein_coding,
chr17,HAVANA,15627959,15684311,-,ENSG00000221926.13,TRIM16,protein_coding,HGNC:17241
chr17,HAVANA,15976559,15999717,-,ENSG00000214941.8,ZSWIM7,protein_coding,HGNC:26993
chr17,HAVANA,16029064,16218185,-,ENSG00000141027.23,NCOR1,protein_coding,HGNC:7672
chr17,HAVANA,16342533,16353656,-,ENSG00000166582.11,CENPV,protein_coding,HGNC:29920
chr17,HAVANA,16441576,16492193,-,ENSG00000181350.12,LRRC75A,protein_coding,HGNC:32403
chr17,HAVANA,16546953,16569204,-,ENSG00000141040.15,ZNF287,protein_coding,HGNC:13502
chr17,HAVANA,16620733,16653856,-,ENSG00000197566.10,ZNF624,protein_coding,HGNC:29254
chr17,HAVANA,16929815,16972118,-,ENSG00000240505.9,TNFRSF13B,protein_coding,HGNC:18153
chr17,HAVANA,17200994,17206333,-,ENSG00000179598.6,PLD6,protein_coding,HGNC:30447
chr17,HAVANA,17202648,17237185,-,ENSG00000264187.1,ENSG00000264187,protein_coding,
chr17,HAVANA,17212211,17237188,-,ENSG00000154803.13,FLCN,protein_coding,HGNC:27310
chr17,HAVANA,17246615,17281273,-,ENSG00000141030.13,COPS3,protein_coding,HGNC:2239
chr17,HAVANA,17494436,17496395,-,ENSG00000108551.5,RASD1,protein_coding,HGNC:15828
chr17,HAVANA,17505562,17591708,-,ENSG00000133027.18,PEMT,protein_coding,HGNC:8830
chr17,HAVANA,17810398,17837002,-,ENSG00000072310.18,SREBF1,protein_coding,HGNC:11289
chr17,HAVANA,17843510,17972422,-,ENSG00000175662.18,TOM1L2,protein_coding,HGNC:11984
chr17,HAVANA,17977408,18039209,-,ENSG00000171953.16,ATPAF2,protein_coding,HGNC:18802
chr17,HAVANA,18244814,18258738,-,ENSG00000177731.16,FLII,protein_coding,HGNC:3750
chr17,HAVANA,18271427,18315007,-,ENSG00000177302.16,TOP3A,protein_coding,HGNC:11992
chr17,HAVANA,18327872,18363550,-,ENSG00000176974.22,SHMT1,protein_coding,HGNC:10850
chr17,HAVANA,18634246,18644427,-,ENSG00000189375.12,TBC1D28,protein_coding,HGNC:26858
chr17,HAVANA,18667628,18682314,-,ENSG00000240445.6,FOXO3B,protein_coding,HGNC:3822
chr17,HAVANA,18968788,19004764,-,ENSG00000188522.16,FAM83G,protein_coding,HGNC:32554
chr17,HAVANA,19020655,19047011,-,ENSG00000154016.14,GRAP,protein_coding,HGNC:4562
chr17,HAVANA,19334307,19378193,-,ENSG00000108641.20,B9D1,protein_coding,HGNC:24123
chr17,HAVANA,19383441,19387190,-,ENSG00000166482.12,MFAP4,protein_coding,HGNC:7035
chr17,HAVANA,19678287,19718979,-,ENSG00000180638.19,SLC47A2,protein_coding,HGNC:26439
chr17,HAVANA,19737983,19748943,-,ENSG00000108602.18,ALDH3A1,protein_coding,HGNC:405
chr17,HAVANA,19770828,19867936,-,ENSG00000083290.20,ULK2,protein_coding,HGNC:13480
chr17,HAVANA,19904301,19978343,-,ENSG00000108599.15,AKAP10,protein_coding,HGNC:368
chr17,HAVANA,20449394,20467539,-,ENSG00000170298.16,LGALS9B,protein_coding,HGNC:24842
chr17,HAVANA,20999595,21043760,-,ENSG00000124422.12,USP22,protein_coding,HGNC:12621
chr17,HAVANA,21197953,21214176,-,ENSG00000178307.10,TMEM11,protein_coding,HGNC:16823
chr17,HAVANA,21238869,21253410,-,ENSG00000274180.1,NATD1,protein_coding,HGNC:30770
chr17,HAVANA,27756765,27800529,-,ENSG00000007171.19,NOS2,protein_coding,HGNC:7873
chr17,HAVANA,27798805,27893365,-,ENSG00000266202.1,ENSG00000266202,protein_coding,
chr17,HAVANA,27878313,27894752,-,ENSG00000232859.10,LYRM9,protein_coding,HGNC:27314
chr17,HAVANA,28328324,28335489,-,ENSG00000109083.14,IFT20,protein_coding,HGNC:30989
chr17,HAVANA,28346632,28357527,-,ENSG00000004142.12,POLDIP2,protein_coding,HGNC:23781
chr17,HAVANA,28363505,28365199,-,ENSG00000274529.6,SEBOX,protein_coding,HGNC:32942
chr17,HAVANA,28364287,28368012,-,ENSG00000273171.1,ENSG00000273171,protein_coding,
chr17,HAVANA,28367283,28373091,-,ENSG00000109072.14,VTN,protein_coding,HGNC:12724
chr17,HAVANA,28394641,28407197,-,ENSG00000076351.13,SLC46A1,protein_coding,HGNC:30521
chr17,HAVANA,28455751,28614197,-,ENSG00000167524.17,RSKR,protein_coding,HGNC:26314
chr17,HAVANA,28546707,28552631,-,ENSG00000109103.12,UNC119,protein_coding,HGNC:12565
chr17,HAVANA,28553382,28571794,-,ENSG00000087111.22,PIGS,protein_coding,HGNC:14937
chr17,HAVANA,28573114,28576948,-,ENSG00000109107.14,ALDOC,protein_coding,HGNC:418
chr17,HAVANA,28577564,28599025,-,ENSG00000076382.17,SPAG5,protein_coding,HGNC:13452
chr17,HAVANA,28580011,28614185,-,ENSG00000258472.10,ENSG00000258472,protein_coding,
chr17,HAVANA,28614445,28645454,-,ENSG00000007202.16,BLTP2,protein_coding,HGNC:28960
chr17,HAVANA,28648345,28662189,-,ENSG00000132581.10,SDF2,protein_coding,HGNC:10675
chr17,HAVANA,28703196,28711888,-,ENSG00000167525.16,PROCA1,protein_coding,HGNC:28600
chr17,HAVANA,28714280,28718429,-,ENSG00000109113.20,RAB34,protein_coding,HGNC:16519
chr17,HAVANA,28724347,28727935,-,ENSG00000160606.11,TLCD1,protein_coding,HGNC:25177
chr17,HAVANA,28755979,28855232,-,ENSG00000173065.14,FAM222B,protein_coding,HGNC:25563
chr17,HAVANA,28879334,28897733,-,ENSG00000132589.16,FLOT2,protein_coding,HGNC:3758
chr17,HAVANA,28897780,28903079,-,ENSG00000167536.14,DHRS13,protein_coding,HGNC:28326
chr17,HAVANA,28905249,28951771,-,ENSG00000109118.14,PHF12,protein_coding,HGNC:20816
chr17,HAVANA,28954900,29006440,-,ENSG00000063015.21,SEZ6,protein_coding,HGNC:15955
chr17,HAVANA,29071121,29180398,-,ENSG00000196535.20,MYO18A,protein_coding,HGNC:31104
chr17,HAVANA,29255838,29294148,-,ENSG00000108256.9,NUFIP2,protein_coding,HGNC:17634
chr17,HAVANA,29560546,29567037,-,ENSG00000168792.5,ABHD15,protein_coding,HGNC:26971
chr17,HAVANA,29573474,29594054,-,ENSG00000108262.16,GIT1,protein_coding,HGNC:4272
chr17,HAVANA,29614755,29622912,-,ENSG00000167549.19,CORO6,protein_coding,HGNC:21356
chr17,HAVANA,29625937,29930276,-,ENSG00000141298.19,SSH2,protein_coding,HGNC:30580
chr17,HAVANA,30194318,30236002,-,ENSG00000108576.10,SLC6A4,protein_coding,HGNC:11050
chr17,HAVANA,30248202,30292056,-,ENSG00000108578.15,BLMH,protein_coding,HGNC:1059
chr17,HAVANA,30316332,30334059,-,ENSG00000182271.13,TMIGD1,protein_coding,HGNC:32431
chr17,HAVANA,30769387,30824692,-,ENSG00000176390.12,CRLF3,protein_coding,HGNC:17177
chr17,HAVANA,30897335,30906238,-,ENSG00000172171.11,TEFM,protein_coding,HGNC:26223
chr17,HAVANA,31272012,31297539,-,ENSG00000126861.5,OMG,protein_coding,HGNC:8135
chr17,HAVANA,31303769,31314105,-,ENSG00000185862.7,EVI2B,protein_coding,HGNC:3500
chr17,HAVANA,31305212,31318831,-,ENSG00000265118.5,ENSG00000265118,protein_coding,
chr17,HAVANA,31316409,31321749,-,ENSG00000126860.12,EVI2A,protein_coding,HGNC:3499
chr17,HAVANA,31851870,31859291,-,ENSG00000172301.11,COPRS,protein_coding,HGNC:28848
chr17,HAVANA,31860903,31901708,-,ENSG00000108651.10,UTP6,protein_coding,HGNC:18279
chr17,HAVANA,32324564,32350023,-,ENSG00000108666.11,C17orf75,protein_coding,HGNC:30173
chr17,HAVANA,32492521,32877177,-,ENSG00000176658.17,MYO1D,protein_coding,HGNC:7598
chr17,HAVANA,33013086,34174964,-,ENSG00000108684.15,ASIC2,protein_coding,HGNC:99
chr17,HAVANA,34360327,34363233,-,ENSG00000108702.4,CCL1,protein_coding,HGNC:10609
chr17,HAVANA,34927858,34981078,-,ENSG00000132141.14,CCT6B,protein_coding,HGNC:1621
chr17,HAVANA,35005989,35089319,-,ENSG00000092871.17,RFFL,protein_coding,HGNC:24821
chr17,HAVANA,35011348,35121493,-,ENSG00000267618.5,ENSG00000267618,protein_coding,
chr17,HAVANA,35092220,35121522,-,ENSG00000185379.21,RAD51D,protein_coding,HGNC:9823
chr17,HAVANA,35128729,35142304,-,ENSG00000073536.18,NLE1,protein_coding,HGNC:19889
chr17,HAVANA,35192519,35194393,-,ENSG00000164729.8,SLC35G3,protein_coding,HGNC:26848
chr17,HAVANA,35350304,35373701,-,ENSG00000172716.17,SLFN11,protein_coding,HGNC:26633
chr17,HAVANA,35409464,35433475,-,ENSG00000172123.14,SLFN12,protein_coding,HGNC:25500
chr17,HAVANA,35435095,35448837,-,ENSG00000154760.14,SLFN13,protein_coding,HGNC:26481
chr17,HAVANA,35464248,35537683,-,ENSG00000205045.13,SLFN12L,protein_coding,HGNC:33920
chr17,HAVANA,35543984,35560819,-,ENSG00000236320.4,SLFN14,protein_coding,HGNC:32689
chr17,HAVANA,35574794,35578863,-,ENSG00000108733.11,PEX12,protein_coding,HGNC:8854
chr17,HAVANA,35744510,35753239,-,ENSG00000270765.7,GAS2L2,protein_coding,HGNC:24846
chr17,HAVANA,35756248,35795707,-,ENSG00000271447.6,MMP28,protein_coding,HGNC:14366
chr17,HAVANA,35854945,35868891,-,ENSG00000270379.6,HEATR9,protein_coding,HGNC:26548
chr17,HAVANA,35871490,35880793,-,ENSG00000271503.7,CCL5,protein_coding,HGNC:10632
chr17,HAVANA,35918065,35930773,-,ENSG00000278023.7,RDM1,protein_coding,HGNC:19950
chr17,HAVANA,35934517,35943713,-,ENSG00000275722.5,LYZL6,protein_coding,HGNC:29614
chr17,HAVANA,35976492,35981497,-,ENSG00000275152.5,CCL16,protein_coding,HGNC:10614
chr17,HAVANA,35983287,35987004,-,ENSG00000276409.5,CCL14,protein_coding,HGNC:10612
chr17,HAVANA,35983655,36001621,-,ENSG00000275688.4,CCL15-CCL14,protein_coding,HGNC:44436
chr17,HAVANA,35996439,36001553,-,ENSG00000275718.2,CCL15,protein_coding,HGNC:10613
chr17,HAVANA,36013055,36017972,-,ENSG00000274736.5,CCL23,protein_coding,HGNC:10622
chr17,HAVANA,36088255,36090169,-,ENSG00000277632.2,CCL3,protein_coding,HGNC:10627
chr17,HAVANA,36165682,36176636,-,ENSG00000274808.6,TBC1D3B,protein_coding,HGNC:27011
chr17,HAVANA,36194868,36196758,-,ENSG00000276085.1,CCL3L3,protein_coding,HGNC:30554
chr17,HAVANA,36253455,36264570,-,ENSG00000274933.6,TBC1D3I,protein_coding,HGNC:32709
chr17,HAVANA,36377530,36388435,-,ENSG00000274226.6,TBC1D3H,protein_coding,HGNC:30708
chr17,HAVANA,36428617,36439566,-,ENSG00000275954.5,TBC1D3F,protein_coding,HGNC:18257
chr17,HAVANA,36495635,36543435,-,ENSG00000278259.5,MYO19,protein_coding,HGNC:26234
chr17,HAVANA,37084991,37406836,-,ENSG00000278540.5,ACACA,protein_coding,HGNC:84
chr17,HAVANA,37514806,37609472,-,ENSG00000275066.5,SYNRG,protein_coding,HGNC:557
chr17,HAVANA,37609738,37643446,-,ENSG00000278053.5,DDX52,protein_coding,HGNC:20038
chr17,HAVANA,37686430,37745059,-,ENSG00000275410.6,HNF1B,protein_coding,HGNC:11630
chr17,HAVANA,37978154,37989060,-,ENSG00000274512.6,TBC1D3L,protein_coding,HGNC:51246
chr17,HAVANA,38057692,38068634,-,ENSG00000278299.6,TBC1D3C,protein_coding,HGNC:24889
chr17,HAVANA,38181658,38192555,-,ENSG00000274611.4,TBC1D3,protein_coding,HGNC:19031
chr17,HAVANA,38324570,38343956,-,ENSG00000277399.6,GPR179,protein_coding,HGNC:31371
chr17,HAVANA,38530030,38605952,-,ENSG00000277363.5,SRCIN1,protein_coding,HGNC:29506
chr17,HAVANA,38671702,38674957,-,ENSG00000273604.2,EPOP,protein_coding,HGNC:34493
chr17,HAVANA,38733897,38749817,-,ENSG00000277258.5,PCGF2,protein_coding,HGNC:12929
chr17,HAVANA,38765690,38800126,-,ENSG00000276293.5,PIP4K2B,protein_coding,HGNC:8998
chr17,HAVANA,38800440,38825355,-,ENSG00000273559.5,CWC25,protein_coding,HGNC:25989
chr17,HAVANA,38835085,38841438,-,ENSG00000275489.2,SPMAP1,protein_coding,HGNC:34492
chr17,HAVANA,38847859,38853764,-,ENSG00000125691.14,RPL23,protein_coding,HGNC:10316
chr17,HAVANA,38936431,38967403,-,ENSG00000204952.3,FBXO47,protein_coding,HGNC:31969
chr17,HAVANA,39063312,39154394,-,ENSG00000161381.14,PLXDC1,protein_coding,HGNC:20945
chr17,HAVANA,39156893,39167484,-,ENSG00000141748.13,ARL5C,protein_coding,HGNC:31111
chr17,HAVANA,39173452,39197702,-,ENSG00000067191.17,CACNB1,protein_coding,HGNC:1401
chr17,HAVANA,39210540,39225945,-,ENSG00000141750.7,STAC2,protein_coding,HGNC:23990
chr17,HAVANA,39252662,39402523,-,ENSG00000108306.13,FBXL20,protein_coding,HGNC:24679
chr17,HAVANA,39404284,39451272,-,ENSG00000125686.12,MED1,protein_coding,HGNC:9234
chr17,HAVANA,39603535,39609777,-,ENSG00000171532.5,NEUROD2,protein_coding,HGNC:7763
chr17,HAVANA,39671121,39696797,-,ENSG00000161395.14,PGAP3,protein_coding,HGNC:23719
chr17,HAVANA,39728495,39730532,-,ENSG00000141741.12,MIEN1,protein_coding,HGNC:28230
chr17,HAVANA,39757717,39864312,-,ENSG00000161405.17,IKZF3,protein_coding,HGNC:13178
chr17,HAVANA,39904594,39919854,-,ENSG00000073605.19,GSDMB,protein_coding,HGNC:23690
chr17,HAVANA,39921040,39927601,-,ENSG00000172057.10,ORMDL3,protein_coding,HGNC:16038
chr17,HAVANA,40019096,40061215,-,ENSG00000008838.21,MED24,protein_coding,HGNC:22963
chr17,HAVANA,40092792,40100589,-,ENSG00000126368.6,NR1D1,protein_coding,HGNC:7962
chr17,HAVANA,40360651,40364737,-,ENSG00000183153.7,GJD3,protein_coding,HGNC:19147
chr17,HAVANA,40388524,40417896,-,ENSG00000131747.15,TOP2A,protein_coding,HGNC:11989
chr17,HAVANA,40475827,40501623,-,ENSG00000131746.13,TNS4,protein_coding,HGNC:24352
chr17,HAVANA,40553768,40565472,-,ENSG00000126353.3,CCR7,protein_coding,HGNC:1608
chr17,HAVANA,40624961,40648654,-,ENSG00000073584.20,SMARCE1,protein_coding,HGNC:11109
chr17,HAVANA,40627355,40665141,-,ENSG00000264058.2,ENSG00000264058,protein_coding,
chr17,HAVANA,40654664,40665181,-,ENSG00000213424.9,KRT222,protein_coding,HGNC:28695
chr17,HAVANA,40697990,40703752,-,ENSG00000167916.5,KRT24,protein_coding,HGNC:18527
chr17,HAVANA,40748020,40755331,-,ENSG00000204897.7,KRT25,protein_coding,HGNC:30839
chr17,HAVANA,40766237,40772201,-,ENSG00000186393.6,KRT26,protein_coding,HGNC:30840
chr17,HAVANA,40776807,40782550,-,ENSG00000171446.7,KRT27,protein_coding,HGNC:30841
chr17,HAVANA,40792195,40799959,-,ENSG00000173908.9,KRT28,protein_coding,HGNC:30842
chr17,HAVANA,40818116,40822614,-,ENSG00000186395.9,KRT10,protein_coding,HGNC:6413
chr17,HAVANA,40861302,40867223,-,ENSG00000187242.6,KRT12,protein_coding,HGNC:6414
chr17,HAVANA,40875888,40885242,-,ENSG00000171431.4,KRT20,protein_coding,HGNC:20412
chr17,HAVANA,40922699,40937646,-,ENSG00000108244.17,KRT23,protein_coding,HGNC:6438
chr17,HAVANA,40958416,40966948,-,ENSG00000196859.8,KRT39,protein_coding,HGNC:32971
chr17,HAVANA,40977714,40987135,-,ENSG00000204889.11,KRT40,protein_coding,HGNC:26707
chr17,HAVANA,40993429,40994164,-,ENSG00000212899.3,KRTAP3-3,protein_coding,HGNC:18890
chr17,HAVANA,40999192,40999906,-,ENSG00000212900.3,KRTAP3-2,protein_coding,HGNC:16779
chr17,HAVANA,41008520,41019324,-,ENSG00000212901.4,KRTAP3-1,protein_coding,HGNC:16778
chr17,HAVANA,41026025,41027208,-,ENSG00000221852.5,KRTAP1-5,protein_coding,HGNC:16777
chr17,HAVANA,41029350,41030195,-,ENSG00000204887.5,KRTAP1-4,protein_coding,HGNC:18904
chr17,HAVANA,41033883,41034874,-,ENSG00000221880.4,KRTAP1-3,protein_coding,HGNC:16771
chr17,HAVANA,41040540,41041450,-,ENSG00000188581.9,KRTAP1-1,protein_coding,HGNC:16772
chr17,HAVANA,41046540,41047316,-,ENSG00000212725.4,KRTAP2-1,protein_coding,HGNC:16775
chr17,HAVANA,41054497,41055230,-,ENSG00000214518.4,KRTAP2-2,protein_coding,HGNC:18905
chr17,HAVANA,41059239,41060114,-,ENSG00000212724.3,KRTAP2-3,protein_coding,HGNC:18906
chr17,HAVANA,41065115,41065879,-,ENSG00000213417.3,KRTAP2-4,protein_coding,HGNC:18891
chr17,HAVANA,41096980,41098142,-,ENSG00000204880.9,KRTAP4-8,protein_coding,HGNC:17230
chr17,HAVANA,41101501,41102209,-,ENSG00000241241.1,KRTAP4-16,protein_coding,HGNC:18921
chr17,HAVANA,41117180,41118373,-,ENSG00000212721.4,KRTAP4-11,protein_coding,HGNC:18911
chr17,HAVANA,41123090,41124182,-,ENSG00000213416.4,KRTAP4-12,protein_coding,HGNC:16776
chr17,HAVANA,41139432,41140544,-,ENSG00000198090.4,KRTAP4-6,protein_coding,HGNC:18909
chr17,HAVANA,41148923,41149825,-,ENSG00000198271.5,KRTAP4-5,protein_coding,HGNC:18899
chr17,HAVANA,41159648,41160748,-,ENSG00000171396.12,KRTAP4-4,protein_coding,HGNC:16928
chr17,HAVANA,41167230,41168221,-,ENSG00000196156.5,KRTAP4-3,protein_coding,HGNC:18908
chr17,HAVANA,41177445,41178221,-,ENSG00000244537.3,KRTAP4-2,protein_coding,HGNC:18900
chr17,HAVANA,41184099,41184911,-,ENSG00000198443.8,KRTAP4-1,protein_coding,HGNC:18907
chr17,HAVANA,41301825,41302851,-,ENSG00000212658.1,KRTAP29-1,protein_coding,HGNC:34211
chr17,HAVANA,41307699,41309309,-,ENSG00000212657.2,KRTAP16-1,protein_coding,HGNC:18916
chr17,HAVANA,41314911,41315710,-,ENSG00000186860.5,KRTAP17-1,protein_coding,HGNC:18917
